"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,0,0,63.6727,0,0,0,0,0,74.803,0,0,0.447247,0.680119,0,0,1.01188,5.06913,0,17,110.726,0,170.982,0.0250505,240.332,656.35,0,0,0,0,91.093,0,0,0,79.91,0,0,2.4328,0.0226647,0.0107359,7.3806,1.29334,1.36973e+06,799.845,0,0.819011,0,0,27.7206,0,0,171.332,135.159,544.361,3.14069
0,0,0.327715,53.3803,0,0,1.44939,0,0,49.6631,0,0,0,6.65415,0,0,0,1.34971,0,27,106.828,0,96.4176,0,294.279,668.121,0,6.3466,0,0,122.247,3.89616,0.954021,6.57119,146.516,0,0,0.710781,0,0,4.8486,1.60123,2.70146e+06,1308.01,0,0,116.406,0,2.87336,0,0,34.633,45.4283,96.6715,0
0,0,0,11.094,2.27947,0,3.796,0,0,30.9332,0,0,0,0,0,1.16767,0,0.398448,0.157359,26,41.3272,0.263295,162.971,0,478.352,901.497,0,0,0,1.45071,107.415,0.00411285,6.47893,7.60981,104.652,2.47604,0,0,0.0339766,0,1.5571,0,1.14014e+06,1198.96,0,0,0,0,68.6146,0,0,118.726,162.162,319.429,2.78118
0,0,0,8.70725,0,0.401214,0,0,0,49.189,4.72708,0,0,0.882767,0,2.22799,0,0,0,18,32.569,0,344.73,0.906,205.671,496.573,1.00809,0,0,0,123.023,0,2.59798,8.635,87.247,0,0,0.438989,0,0,3.605,0,2.5664e+06,803.089,0,0,0,0,1.70034,19.2526,0.259952,67.218,92.8033,93.723,13.8286
0,0,0,19.1571,0,0,0.040723,0,0,83.7605,0.223748,0,4.06756,1.59457,0,0.135984,0,0.471426,5.80636,27,98.2778,5.37074,141.507,0,325.958,586.478,0,0,0.417954,0,107.306,0,2.94803,4.90791,120.594,0,0,0,0,2.84106,0,0,456269,1308.92,0,3.91175,0,0,15.4458,2.65801,3.81762,98.3612,71.4542,201.041,0
0,0,0,7.17386,0,0,0.776209,0,0,35.861,0,0,3.45787,0,0,0,0.00203105,0,0,26,394.981,0.200047,248.597,0.864987,485.445,758.086,0,0,0.191487,1.91187,101.26,0,2.5631,12.7266,74.014,0,0,0,0,0,2.05927,3.28438,1.26594e+06,1340.81,0,0,5.30088,0,28.45,0,0,140.586,214.757,213.903,4.42195
0,0,0,36.532,0,0,0,0,0,36.107,0,0,0,0.000171189,0,0,0,0,0,19,71.2669,0,229.344,0,505.434,783.941,0.31327,0,0,0,121.485,0,0,1.73322,60.568,0,0,0,0,0,0.437421,0,1.10158e+06,857.659,2.86307,0.118667,0.946548,0,12.3997,0,0.151411,144.892,142.433,184.445,0
0,0.46458,0,199.033,0,0,0,0,0,33.6765,0.133118,0,1.32354,0,0,0.653713,0,9.38631,3.8433,18,247.251,7.81195,471.589,3.29192,447.7,775.139,0.66679,1.96758,0,0,78.776,0,2.72138,36.6892,43.747,0,0,0,0,0.125798,0,0,1.01052e+06,698.203,0,0.311031,14.6568,0,2.27503,481.835,0.437145,123.147,573.291,136.372,2.47354
0.312047,0.844416,0,5.07342,0,0.431989,3.84235,0,0,38.2366,0,0,0,173.833,0,0,0,0,0,24,91.2701,6.78784,243.394,9.21113,379.309,527.574,0,0,0,47.2178,131.485,0,1.94585,32.7794,119.717,0,0,0,0,0,0,0,1.72646e+06,1187.26,0,0,0,0,35.1653,16.697,0,93.3769,123.979,0,0
0,2.02389,0.540535,18.2302,2.0367,0,2.05758,1.30202,0,293.696,3.81164,2.67913,4.06255,0,0.550547,0,0,1.51763,0,30,346.716,0.541978,525.174,0,666.968,1161.07,0.465097,3.44553,0,0.929361,103.687,15.333,11.6927,67.628,96.603,0,1.00068,2.78246,0,8.52595,3.7053,0,885010,1270.67,0,0,0,0,76.2478,138.266,0,245.37,310.576,519.796,8.58971
