"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,10.395,0,15.0878,2.61315,3.07532,0.891759,0,0,572.942,0.584286,1.43443,0,0,0,0.850732,0,0,1.19249,20,64.927,0.529008,144.154,0.66,279.852,539.507,2.58899,0,0.160901,0,121.536,0,2.38799,25.766,115.468,0,0,0,1.554,0,0,0.11902,1.10701e+06,878.773,0,0,0,0,0,27.2343,0,60.812,223.758,139.641,0
0,1.38929,0,78.7168,0.270095,9.95445,10.4987,0,0,622.749,6.86011,1.40858,0.397344,15.0714,0.687916,21.1357,0.986149,0,0.0753895,25,581.807,2.36481,165.225,0,326.956,665.64,5.00564,0,0,0.969456,94.453,0,0.389966,41.5655,91.344,0,0,0,0,0.0213082,6.62299,0,1.25665e+06,1223.98,0,0,262.216,0,0,17.1504,0.274983,108.889,182.531,193.677,0.188477
0.530499,0,0,32.8546,1.69227,0,0.622512,2.62291,1.89609,217.94,0,0,2.32939,0,0.795167,3.51058,0,2.59422,0,22,63.7375,2.83899,157.86,0,337.351,667.088,0.0758122,0,0,0,95.636,0,0,56.882,96.99,0,0,0.0706429,1.04985,0,0,0.271906,1.20613e+06,943.153,0,0,122.172,0,0,10.0899,0,141.078,74.1942,259.299,3.37271
0.961935,0,0,14.6576,0,4.90389,2.98352,0,0,450.229,3.07259,0,0,2.12775,0,0,0,0,0,20,189.684,2.15901,24.9048,0,350.919,574.44,0,0,0,0,98.496,3.33478,0.39619,61.729,79.052,0.569981,0,0,0,0,6.25346,0,1.05206e+06,886.343,0,0,12.7553,0,0,14.782,0,35.8432,64.323,50.3734,0
0,0,0.548354,46.9733,0,1.62398,0,0,0,654.254,0,0.398665,0,0.861431,0,0.0454384,0,0,0,19,283.326,0.828925,52.9886,8.8712,282.623,589.943,0,0.349327,1.00395,0,85.621,0.157325,0,26.7535,73.945,0,0,0,0.584093,0,1.70683,0,1.63194e+06,843.971,0,0,66.7403,0,0,26.9986,0,51.6011,92.8037,100.002,0
2.21539,2.13864,0,12.2594,0,0,1.47628,0.431628,0,523.101,0.274308,0,0,3.35008,0,0,0,1.47786,0,25,41.2105,2.59326,3.81421,0,326.067,598.127,0,3.49479,0,2.52799,121.568,0,2.37974e-06,66.5559,127.386,0,0,0,0,0,0.145349,0,246702,1188.88,0,2.69381,1.88569,0,0,96.9465,2.31152,43.6334,61.0454,11.8763,0
0.423073,1.04052,0,42.1564,2.83498,0,0.386549,1.13013,0,19.6972,1.43057,2.86361,41.5094,0,0.492466,1.1767,0.422039,0,0,27,155.873,5.96792,30.3776,0,501.609,867.009,0,0.422513,0,0,108.275,0,0.798747,152.878,106.876,0,0,0,0,0,0,0,1.30222e+06,1199.36,0,0,14.5185,0,0,97.4938,1.16234,34.1923,181.011,0,0
0.283662,2.10423,0.271068,23.9448,0,0,0.852161,0,0,1226.42,8.69584,0,0,12.2076,0,0,0,0,1.21058,19,30.3193,0.00594225,13.6843,5.09872,434.814,767.713,0,0,0,0,83.52,0.836493,1.91697,10.6932,89.192,0,0,0,0,0,0,0,100328,772.322,0,0.238888,10.9069,0,0,41.046,2.97065,79.88,162.234,24.3465,0
0,0,0,28.0253,8.4745,0,1.89384,0,1.19453,415.752,2.45154,4.09928,0,3.75536,1.50721,0,0,0.235707,0,23,125.935,0,168.943,0,265.769,622.764,0,0,0.387734,0,105.733,0,1.94661,27.4879,123.379,0,0,0,0.556066,0,0,0,854817,1013.26,0,0,17.8624,0,0,46.2843,0,71.199,91.2093,82.8807,1.59625
0,3.1215,14.0956,38.7719,0.96148,5.17367,0,0,0,19.0656,0,3.21899,3.08294,0,0,5.77042,0,0,0,23,114.128,0,258.243,0,432.395,790.687,4.59365,0.179757,0,0,98.32,0,0,14.8714,129.02,0,0,0,2.98024,0,0,0.243416,2.09492e+06,1037.7,0,0.289577,0,0,0,110.977,1.12984,156.523,192.579,270.068,3.87435
1.01533,0.494413,0.52862,10.8689,0,0.250835,2.32355,0,0,97.6291,0.157357,0,0,0,0,2.40014,0.680525,0,0,22,135.57,0,315.578,0,266.895,520.179,0,0.310023,0,0,144.421,0,1.63064,11.8661,140.401,0,0,0.987555,4.24579,0,0,0,844959,1017.84,0,0,4.962,0,0,8.11251,0,180.5,66.7308,171.355,0
0,0,8.29603,25.197,0,0,4.63022,0.0968076,0.673547,43.1202,3.26596,0,2.43584,0,0,29.3495,0,0.531,0,19,125.997,3.27664,324.158,5.23494,287.687,594.159,0.862147,0.0164176,0.605751,0,106.567,5.00862,5.60131,0.542507,163.217,0,0,0,0.991577,2.30517,0,0.761658,1.51598e+06,753.97,0,0.0192575,0,0,0,26.7506,0.568612,260.491,217.612,188.326,0
0,6.05806,8.00468,9.9138,3.47662,3.81488,1.77929,0,0,57.3134,0,0,0,0,0,1.57941,0,0,0,31,326.789,1.79907,172.694,13.7999,214.037,448.827,0.278901,1.22964,0,1.65337,107.281,0,0,35.8215,178.587,0,0,0,0,0,0,0,424561,1547.14,0,0,0,0,0,14.254,3.98214,145.307,116.984,202.712,2.96395
0,0,1.54533,12.9851,0,0,3.67293,0.648637,0,696.429,8.62951,0,1.02617,0,0,0.222509,0,0,3.7078,22,66.624,0.946563,39.8138,1.46185,232.762,495.157,0,0,0,0,125.5,0.375677,0,0,131.923,0,0,0,0,0,3.99712,0,1.59633e+06,955.914,4.59333,1.57098,55.8813,0,0,7.25832,0,22.291,75.3587,96.5383,0
12.8917,2.57752,0,25.1369,101.994,0,0,0,0.304157,35.5163,0,0,0,0,0,0,1.015,0,0,24,47.5526,2.07068,181.243,0,220.819,464.171,0,0.76122,0,0,137.026,0,0,124.668,115.302,0,0,1.59039,0,0,0,0,977694,1158.94,1.92918,0,0,0,0,15.0476,0,130.044,81.1959,191.858,2.12918
