"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
66.0387,0,0,0,0,22.6361,0,0,0,0.376548,1.74937,0,0.723013,0,4.84826,31.1047,0,0,0,26,320.9,0,10.1328,2.90417,228.45,539.02,0,0,0.666981,3.06989,115.307,0,2.81608,7.81643,162.518,0,0,1.71464,2.47699,0.854377,0,0,2.76466e+06,1187.37,0,0,0.777144,202.875,3.4344,6.43117,0,82.1111,9.05126,1.09039,0
22.5653,0,0,0,0,42.5918,0,0.696109,1.56181,0,0.843008,0,0.634366,0.776485,0,0.897723,0.274287,0.388788,2.51007,23,90.5308,0,99.15,0,312.471,579.405,0.0433586,0.883615,0,0.711595,196.125,0,0.297585,14.0364,138.783,0,0,1.03246,0,0,2.1988,0,1.06197e+06,1009.31,0,0,0,104.639,11.9746,0,0.829666,151.562,80.2175,0,0.462876
60.9654,0,0,0,0.268633,2.81418,3.5419,0.887244,0,0,0.209427,0,1.03683,0,0,0,0,0,0.670014,22,148.36,1.97839,25.9632,0,227.287,360.364,0,0,0,0,116.824,0,7.22395,16.8267,179.623,0,0,0,0,0,0,0,389310,1060.69,0,0.617096,0,273.812,0,9.24849,0,42.9824,11.4764,0.293449,0
54.943,0,0,0,2.02381,17.4396,0,2.83069,0,0,0,0,0,0,0,0,1.147,2.72561,0,17,76.898,2.05876,12.375,0.351,288.339,529.412,0,0,0,0,113.898,3.122,0.194,0,93.751,0,0,0,0,0,0,0,512141,688.935,0,0,0.79864,208.835,0,5.14929,0,22.959,12.3804,0.465439,3.61867
96.383,0.791,0,3.103,2.28799,10.1637,0,0,4.25453,0,0,0,0,4.97674,0,133.057,0,0,0.132066,17,114.632,3.73539,17.0291,8.281,363.93,723.87,0,9.37884,0,4.359,111.399,0,8.48901,14.441,69.316,0.887,0,0,0,0,0,0,297727,785.401,0,0,3.68207,370.583,2.7842,3.96492,0,137.797,45.3694,0,0
32.2012,0,0,0,0,6.93271,2.76005,3.69885,0,0,0,0,0,0,0,6.95331,1.54649,0,2.70769,24,19.7551,0,15.771,0.00645064,258.445,626.31,0,1.08023,0,0.793272,194.938,0,2.59463,12.3388,196.927,0,0,0,0,0,0,0.788051,939956,1141.56,0,0,0,132.603,2.21818,0,0,94.5298,9.49641,0,0.13968
7.245,6.773,3.76309,117.793,5.11522,0.526676,3.8083,0,3.26256,0,0,0,160.562,0.584431,0.664838,3.47743,0,0,0,21,109.271,18.3031,95.433,5.457,531.396,1054.6,0,0.943095,0,0,111.209,0,4.3465e-06,31.977,46.23,0,0,0.540641,0,0,0,0,442782,964.456,0,0,87.2013,32.1839,3.90629,164.253,0,150.596,647.116,0,0
57.9968,0,2.1713,0.758231,0,0.601814,56.7917,1.90596,0,168.837,0,1.6187,0,0.375705,0,0,1.00471,0,0.890954,30,174.659,0,294.386,0,273,586.018,0,3.15191,0,0,127.437,0,1.1751,62.8243,138.341,0,1.56747,6.18152,3.21825,3.81453,0.413475,0.069904,1.1983e+06,1287.17,0,0,0,20.9934,2.39487,115.408,0,86.819,127.62,1.91651,0
71.7992,0,0,0,3.2211,21.9391,3.11939,0,3.16642,6.72632e-06,0,0,0,0,0,32.4603,0,0,0,28,149.674,0.400685,2.68683,0,324.424,622.67,0,0,0,2.32082,126.224,0,4.65312,13.8784,161.37,0,0,3.80962,5.24629,0,0,0.52835,1.3697e+06,1090.96,0,0,0,205.891,0,0,0,107.537,108.168,0,0
66.1526,0.553149,0,3.20412,0,21.8012,0,0.732068,0,0,0,0,0,0,0,0,1.67046,0.473875,0,24,116.249,0.77,9.56319,4.15236,367.811,728.156,0.685538,0,0,1.20363,141.247,0,0,8.20168,136.373,0,1.3802,0,0.469695,0,0,0,182610,1133.39,0,0,0,181.127,9.96069,3.49829,0,51.4931,4.31549,0.677142,0
9.28318,0,0,0,1.15665,20.0082,0,0.437964,0,1.68373,0,0.955127,0.36304,0,0,2.19903,0,0.405525,0,14,72.1295,0,11.4307,0,189.836,405.085,0,0,0,3.67302,81.435,0,0,5.5238,123.331,0,0,0,0,0,2.79891,0,145080,701.385,0,0,0,33.899,0,0,0,36.5332,6.67476,3.06171,0
91.531,5.682,0,0,78.6883,18.8,0,0,0,4.07894,0,0,0,0,0.348027,0,1.297,0,0,16,45.987,0,5.93198,5.57,195.46,386.49,0,0.837533,0,0,171.599,1.267,0,41.565,49.45,0,0,0,2.787,0,2.46022,0,527775,714.832,0,0,0,165.265,0,0,0,39.531,12.2958,0,0
39.932,0,1.09467,0,1.68552,35.6285,2.98239,0,0,0,0,0,6.73746,0,0,1.71315,0,0,0,17,74.111,0,65.6029,6.311,234.624,494.369,3.68349,0,0,0.693048,115.529,0.146,3.54797,18.49,136.231,0,0,0.125826,0,0,0,2.42803,1.30945e+06,751.12,0,0,0,73.4514,17.8855,3.92798,0,96.388,93.6758,1.87547,0.0867594
51.065,0,1.86504,0,0,37.2952,0,0,0.27119,0.475931,0,0.909169,0,0,0,0,1.04027,0,0,21,89.749,1.74725,61.2909,0,229.645,391.216,0,0,0,0,157.492,0,2.83692,13.6044,220.605,0,0,3.30022,0,0,0,0,419880,1033.39,0,0,1.56659,54.6602,0,0,0,40.7415,7.97395,0,0.182106
97.248,0.864,0,0,9.36622,17.1681,0,0.955834,0.122004,1.2108,0,0,0,0,0,0,0,0,0,24,26.948,0,24.7278,3.67,172.442,330.887,0,0,2.49634e-06,0,178.027,1.303,0,134.511,222.296,0,0,0,0,2.375,0,0,1.38944e+06,1051.16,0,0,0,162.887,6.17973,0,3.70786,32.838,9.73526,1.22303,0
48.151,0,0,0,0,41.2168,0,1.46554,1.42254,1.00075,0,0,2.39177,0,0,0,0,0,0.315807,28,80.951,0,8.12003,0,236.877,540.219,0.891812,0,0,6.39031,95.323,14.694,3.76996,9.811,240.236,0,0,0,0,0,0,0,708127,1282.99,0,0,0,220.147,3.84465,0,0,81.963,23.7582,0.535144,0
38.116,5.1893,0,0,19.0016,17.7658,0,0,0,0,0.826559,0,0,0,0,0,0,0,0.386854,22,63.5069,0,8.86746,10.8326,256.814,475.116,0,0,0,0,159.445,0,0,36.9505,177.76,0,0,0,0.392842,0.263749,3.44343,0,189496,977.805,0,0,0,28.8471,0,0,0,88.0267,7.85012,0.140202,0
31.4062,0,0,0,0.315044,0,0,0,0,0,0,0,0.804289,0,0,0,0,0,0,28,297.873,0.88226,90.9761,0,164.237,363.474,106.088,0,0,0,116.057,0,1.89572,10.014,192.913,0,0,0,0,0,0,0,36005.2,1089.5,0,0,0,172.93,0,0,0,30.4097,10.9977,0.852119,1.28083
10.6224,0,0,0.896806,0,17.6813,0.335341,0.614143,0,0.367482,0,0,4.30856,0,0,1.09035,0,1.45789,0,21,135.316,1.02241,32.3847,4.57323,199.23,473.908,0,0,0,0,151.866,0,0,31.073,130.552,0,0.692409,0,0,0,0,0,493215,1016.95,0,0,0,235.643,0,11.4092,0,68.3474,14.4899,0,0
10.1207,0,0,1.05244,0,1.1408,0,0,0,0.604823,0,0,0.355238,0,0.168767,0.186738,0,0,0,22,338.294,0,2.57892,7.71573,195.741,350.137,3.93205,0,0.899357,0.426696,161.081,0,0,16.3831,159.784,0,0,0,1.0233,0,0,0.740659,1.98457e+06,1005.55,0,0,0,68.9016,2.32861,0,0,50.0949,8.5091,0,1.00343
