"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
1.73343,133.27,0.532779,0,56.3293,0,13.005,0,0,344.063,0.410754,35.2003,0.975287,0,1.7607,0,0.889494,0,1.34387,26,170.004,1.63638,215.218,7.74822,348.23,672.5,0,1.09981,0,0,132.078,0.422484,0,6.57645,110.745,2.5778,0,0,0,2.1196,1.92644,0.0983519,1.83694e+06,1232.47,0,0,0,0,0,0.32903,0,85.2991,46.1859,24.9975,7.55406
0,106.73,1.0221,0,70.9116,0,22.5128,4.44624,1.26632,126.093,0,225.71,0,0,3.47253,0.692405,0,0,0,24,157.964,0,225.515,0,187.968,459.045,0,0,0,0,113.324,4.59722,0,42.5319,146.562,0,0.638533,0,0,0,0.855576,0.605941,1.22895e+06,1001.15,0,0,0,0.387096,0.337046,1.44481,0,34.5514,57.3203,4.35522,99.844
0,52.2265,0.354239,0,2.10582,0,16.3608,1.51569,0,402.727,2.2102,28.4586,0.877561,0,0,0,0,1.30534,0.570068,23,87.8861,0.539719,97.8833,0.902761,342.042,613.332,0,0,0,0,117.04,0,0,7.02729,92.43,0,0,1.92324,0,0.884727,0.948656,0.517194,1.76707e+06,1148.77,0,0,0.293832,0,0,1.03311,0,29.6638,32.8381,0,0
3.48716,105.758,0,2.20069,46.2087,0,52.9907,4.52838,0,52.1026,0,597.287,0,0,13.5264,0,0,3.74699,0.597009,22,104.029,0.399746,123.06,0,196.62,316.468,0,0.239083,1.932,0,135.567,0,0.721263,21.5558,133.558,0,0.937341,0.114376,0,0,0,0.376184,1.25857e+06,971.159,0,0,1.90286,0,0,0,3.82731,58.9917,24.0715,1.80388,160.272
0,32.2404,0,4.1165,37.7025,0,1.27002,0,0,263.838,0,148.954,0,0,0,2.61126,0,0,0.382371,28,538.656,1.01637,93.5219,0.561474,222.908,505.412,0,0,0,0,104.686,0,0.440966,14.8618,140.293,0,0,0.976329,4.12557,0.398942,0,0,819940,1380.31,0,0.562064,0,0,0,0,0,85.7831,58.5537,43.9528,10.4472
0,5.92253,0,0,0,0,186.484,0,0,7.23308,0,69.6137,0,0,7.92479,0.0951863,0,0,0.120799,17,187.35,0,3.72798,14.6768,277.221,454.413,0,0,0,0,102.106,3.18972,1.95665,4.79035,83.354,0,0,0,0,0,1.4973,0,657009,795.013,0,0,0,0,0.000166969,0,0,85.8545,11.0082,0,0
0,61.7443,0,0,42.5221,0,45.5398,0,0,210.261,0.0117103,45.2638,0,0.764057,0,0,0,0,0,18,116.527,0.720321,156.237,0,197.921,470.995,0,0.0451769,0,0.000316808,115.891,0,0,35.779,99.737,0,0,0.942702,0,0.934709,0.240683,0.834185,922364,820.969,0,0,0,0,0,0,0,26.8128,54.6326,0,1.08533
0,42.5906,0,0,45.5552,0,82.5922,1.45447,0,259.599,0,222.814,0,0,15.661,0,0,0,0.242698,18,440.78,0,135.406,1.40743,276.3,678.306,0,3.70333,0,0,94.791,0,1.30584,65.7091,59.834,0,0,0,0,3.86165,0.56759,0,1.72513e+06,719.669,0,0,0,0,0,0.425848,5.2911,64.7219,72.2326,0,25.3029
0,23.8059,0,0,0.921925,0,112.42,0,0,6.52388,0,348.408,0,0,18.5579,0,0,0,0,17,72.8387,0,32.0297,0,310.627,559.187,0,0,0,0,111.155,0.20852,0,0,95.014,0,0,0,0,0,0.578927,0,76643.1,673.628,0,0,0.732749,0,0,4.46571,0.816697,84.2909,13.949,0,38.179
0,79.2636,0,0,1.25889,0,151.986,0,0,14.4388,0,274.351,0.766341,0.63264,2.35241,0,0,0,0,23,328.096,0,76.4399,0,254.579,463.441,0,1.97595,0,0,101.657,0,0,29.4392,111.047,0,1.39895,0,0,1.06937,0,0,2.52985e+06,899.794,0,0,0,0,2.19857e-05,0,0,89.4285,13.1987,0,0
