"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
7.99878,11.5954,0,3.61197,9.11321,0,2.87345,1.42038,13.5107,8.0895,0,0,3.03657,0,0,2.8676,0,0,0,19,67.4663,5.54716,13.509,12.4475,271.639,524.159,0,0,0,0,110.311,0,5.23148,129.321,96.677,0,0,0.789587,0,0,0.209878,0,355442,973.654,0,0,4.00474,0,0,2.82213,0.0953397,11.1368,67.2298,54.7339,0
16.1437,7.21629,0,9.43882,17.4059,0,0.618796,0,12.7162,0.778622,0,0,12.3925,0,0,0,0,2.99638,0,20,65.5041,1.57579,3.4806,0.174142,273.683,688.973,0,0,0.123834,0,210.809,0.22837,0,95.8769,132.213,0,0,0,0,0,1.02949,0,1.56155e+06,925.32,0,0,141.569,0,2.71673,53.6139,0,13.2104,81.5153,0,0
39.4461,3.89987,0.337044,4.32559,8.73511,14.0876,50.0996,31.7006,24.4658,0,6.25754,18.8713,23.7869,0,0.736891,6.07379,0,0,0,24,26.6005,2.81197,56.0461,6.65172,284.286,558.638,13.9662,0,0,15.0195,111.997,0,3.61044,24.232,124.607,0,0,0,0,0,26.7804,0,1.30084e+06,1188.66,0,20.1137,0,0.0717935,0.0598727,3.75509,0.267009,69.0825,173.104,4.80748,0
22.8224,0,0,0,0.548617,0,1.49862,1.85226,11.8402,0,0,0,0,0,0,0,0,0,2.82921,18,308.641,0,84.9594,2.12034,252.553,434.726,74.0304,0.992895,0,0,139.467,0,0,9.19371,113.776,0,0,0,0,0,6.15477,4.37287,3.22335e+06,728.9,0,0,0.465627,0,0,0,0,58.7794,22.053,46.9463,3.05399
19.665,1.85458,0,0,0,0,4.98961,2.99132,26.4121,0.516672,0,0,0,1.27822e-05,0,0,0,0,0,34,231.813,1.33652e-06,34.3198,10.7836,241.605,549.854,75.347,0,0,0,142.819,1.88062,0,28.5321,213.507,0,0,0,0,1.02706,12.3576,0.696852,216232,1435.99,0,0.783105,0,0,0.674038,1.36531,0,121.378,40.6673,38.4198,0.101893
74.4516,0,0,0,0,0,0.106221,0,33.619,2.93854,0,0,0,0,0.797048,0,0,0.101317,1.39528,25,357.63,0.0776071,22.8281,0,310.139,629.225,61.7376,0,1.69362,0,122.324,10.7841,7.23825,115.12,107.786,0,6.9002,2.75735,2.49947,3.93474,0,38.5359,835642,1230.91,0.106633,0,0,0,0,0,0,114.418,20.845,12.1059,0
10.262,104.747,0,0.228832,84.508,0.208845,9.54834,1.6561,16.0915,60.1742,0.542897,218.245,0,0,2.94875,0,0,0,0,26,47.706,0.366861,55.4788,4.889,198.967,454.871,0,0,0,0,149.033,1.994,0,146.854,172.45,0,0,1.66682,0,0,0.990055,0,681046,1213.18,0,0,0,0,26.6233,4.13833,0,19.026,38.1338,1.55143,0
8.268,0,0,0,0.662775,0,0.540604,0,11.658,0,0,0,0,0,0,0,0,0,0,13,47.99,0,73.1457,0,129.679,350.979,0,0,1.0915e-06,0,94.603,2.019,0,0,92.962,0,0,1.86273,0,0,0,2.32132,2.50974e+06,614.335,0,0,0,0,0,4.46049,1.38894,34.452,1.62306,12.9641,0
38.637,1.192,0,0,31.4323,0,1.9558,0,14.8192,0,0,0,1.10406,0,0,0,0,0,0,25,113.393,1.23067,31.5692,0,123.253,243.812,48.7618,0,0.305428,0,84.573,0,0,56.658,250.586,0,0,1.28553,1.161,0,0.156415,29.9004,1.17109e+06,1161.81,0,0,0,0,1.58995,0.683402,0,21.959,3.78761,7.66879,0
49.857,0,78.6751,0,3.36735,34.2542,0.493852,11.567,17.4777,0.000247063,0,0,0.721766,0,2.39696,0.305398,0,2.36168,0,20,76.296,1.19988,167.06,0,217.841,398.904,0,0,0,0,159.848,2.626,1.06199,4.616,183.124,0,0,0,0,2.273,0,0.184337,101136,963.385,0,0,0,0,2.04641,0,0,104.349,32.0522,0,0
